"Date.Time","Year","Month","Day","Data.Quality","Max.Temp..Â.C.","Max.Temp.Flag","Min.Temp..Â.C.","Min.Temp.Flag","Mean.Temp..Â.C.","Mean.Temp.Flag","Heat.Deg.Days..Â.C.","Heat.Deg.Days.Flag","Cool.Deg.Days..Â.C.","Cool.Deg.Days.Flag","Total.Rain..mm.","Total.Rain.Flag","Total.Snow..cm.","Total.Snow.Flag","Total.Precip..mm.","Total.Precip.Flag","Snow.on.Grnd..cm.","Snow.on.Grnd.Flag","Dir.of.Max.Gust..10s.deg.","Dir.of.Max.Gust.Flag","Spd.of.Max.Gust..km.h.","Spd.of.Max.Gust.Flag"
"3/30/17",2017,3,30,NA,13.5,"",4.4,"",9,"",9,"",0,"",NA,"M",NA,"M",0,"T",NA,NA,NA,"M",NA,"M"
"3/31/17",2017,3,31,NA,12,"",6,"",9,"",9,"",0,"",NA,"M",NA,"M",0.7,"",NA,NA,NA,"M",NA,"M"
"4/01/17",2017,4,1,NA,13,"",6.1,"",9.6,"",8.4,"",0,"",NA,"M",NA,"M",13.6,"",NA,NA,NA,"M",NA,"M"
"4/02/17",2017,4,2,NA,11.3,"",4.5,"",7.9,"",10.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"4/03/17",2017,4,3,NA,11.4,"",2.7,"",7.1,"",10.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"4/04/17",2017,4,4,NA,14.1,"",5.5,"",9.8,"",8.2,"",0,"",NA,"M",NA,"M",4.8,"",NA,NA,NA,"M",NA,"M"
"4/05/17",2017,4,5,NA,10,"",7.9,"",9,"",9,"",0,"",NA,"M",NA,"M",17,"",NA,NA,NA,"M",NA,"M"
"4/06/17",2017,4,6,NA,11.7,"",7.8,"",9.8,"",8.2,"",0,"",NA,"M",NA,"M",9.2,"",NA,NA,NA,"M",NA,"M"
"4/07/17",2017,4,7,NA,12.8,"",6.8,"",9.8,"",8.2,"",0,"",NA,"M",NA,"M",12.6,"",NA,NA,NA,"M",NA,"M"
"4/08/17",2017,4,8,NA,8.9,"",6.3,"",7.6,"",10.4,"",0,"",NA,"M",NA,"M",16,"",NA,NA,NA,"M",NA,"M"
"4/09/17",2017,4,9,NA,12,"",5.6,"",8.8,"",9.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"4/10/17",2017,4,10,NA,10.5,"",5.9,"",8.2,"",9.8,"",0,"",NA,"M",NA,"M",8.9,"",NA,NA,NA,"M",NA,"M"
"4/11/17",2017,4,11,NA,13,"",6.6,"",9.8,"",8.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"4/12/17",2017,4,12,NA,11.2,"",7.7,"",9.5,"",8.5,"",0,"",NA,"M",NA,"M",10.6,"",NA,NA,NA,"M",NA,"M"
"4/13/17",2017,4,13,NA,11.9,"",6.3,"",9.1,"",8.9,"",0,"",NA,"M",NA,"M",17.4,"",NA,NA,NA,"M",NA,"M"
"4/14/17",2017,4,14,NA,11.5,"",6,"",8.8,"",9.2,"",0,"",NA,"M",NA,"M",3.9,"",NA,NA,NA,"M",NA,"M"
"4/15/17",2017,4,15,NA,13.3,"",7,"",10.2,"",7.8,"",0,"",NA,"M",NA,"M",0.7,"",NA,NA,NA,"M",NA,"M"
"4/16/17",2017,4,16,NA,13.4,"",4.2,"",8.8,"",9.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"4/17/17",2017,4,17,NA,13.3,"",8.7,"",11,"",7,"",0,"",NA,"M",NA,"M",4.4,"",NA,NA,NA,"M",NA,"M"
"4/18/17",2017,4,18,NA,15.7,"",9.2,"",12.5,"",5.5,"",0,"",NA,"M",NA,"M",2.4,"",NA,NA,NA,"M",NA,"M"
"4/19/17",2017,4,19,NA,13.2,"",8.7,"",11,"",7,"",0,"",NA,"M",NA,"M",0.6,"",NA,NA,NA,"M",NA,"M"
"4/20/17",2017,4,20,NA,14.4,"",7.7,"",11.1,"",6.9,"",0,"",NA,"M",NA,"M",9,"",NA,NA,NA,"M",NA,"M"
"4/21/17",2017,4,21,NA,15.8,"",7.9,"",11.9,"",6.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"4/22/17",2017,4,22,NA,14.5,"",9,"",11.8,"",6.2,"",0,"",NA,"M",NA,"M",9.6,"",NA,NA,NA,"M",NA,"M"
"4/23/17",2017,4,23,NA,12.9,"",8.3,"",10.6,"",7.4,"",0,"",NA,"M",NA,"M",7.6,"",NA,NA,NA,"M",NA,"M"
"4/24/17",2017,4,24,NA,13.7,"",7,"",10.4,"",7.6,"",0,"",NA,"M",NA,"M",9.3,"",NA,NA,NA,"M",NA,"M"
"4/25/17",2017,4,25,NA,13.7,"",9,"",11.4,"",6.6,"",0,"",NA,"M",NA,"M",0.9,"",NA,NA,NA,"M",NA,"M"
"4/26/17",2017,4,26,NA,15.8,"",8.1,"",12,"",6,"",0,"",NA,"M",NA,"M",2,"",NA,NA,NA,"M",NA,"M"
"4/27/17",2017,4,27,NA,13.6,"",7.9,"",10.8,"",7.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"4/28/17",2017,4,28,NA,14.4,"",6.7,"",10.6,"",7.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"4/29/17",2017,4,29,NA,10.7,"",7.5,"",9.1,"",8.9,"",0,"",NA,"M",NA,"M",7.7,"",NA,NA,NA,"M",NA,"M"
"4/30/17",2017,4,30,NA,15.7,"",7.4,"",11.6,"",6.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/01/17",2017,5,1,NA,12,"",8.1,"",10.1,"",7.9,"",0,"",NA,"M",NA,"M",2.3,"",NA,NA,NA,"M",NA,"M"
"5/02/17",2017,5,2,NA,15.8,"",7,"",11.4,"",6.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/03/17",2017,5,3,NA,13.5,"",10.4,"",12,"",6,"",0,"",NA,"M",NA,"M",31.8,"",NA,NA,NA,"M",NA,"M"
"5/04/17",2017,5,4,NA,22.3,"",9.7,"",16,"",2,"",0,"",NA,"M",NA,"M",0.5,"",NA,NA,NA,"M",NA,"M"
"5/05/17",2017,5,5,NA,14.9,"",11.1,"",13,"",5,"",0,"",NA,"M",NA,"M",2.1,"",NA,NA,NA,"M",NA,"M"
"5/06/17",2017,5,6,NA,14.5,"",7.6,"",11.1,"",6.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/07/17",2017,5,7,NA,15.3,"",4.9,"",10.1,"",7.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/08/17",2017,5,8,NA,16.3,"",9.4,"",12.9,"",5.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/09/17",2017,5,9,NA,15.9,"",7.1,"",11.5,"",6.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/10/17",2017,5,10,NA,17.4,"",10.7,"",14.1,"",3.9,"",0,"",NA,"M",NA,"M",0.3,"",NA,NA,NA,"M",NA,"M"
"5/11/17",2017,5,11,NA,14.2,"",9.1,"",11.7,"",6.3,"",0,"",NA,"M",NA,"M",28.5,"",NA,NA,NA,"M",NA,"M"
"5/12/17",2017,5,12,NA,14,"",7,"",10.5,"",7.5,"",0,"",NA,"M",NA,"M",12.3,"",NA,NA,NA,"M",NA,"M"
"5/13/17",2017,5,13,NA,13.8,"",7.8,"",10.8,"",7.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/14/17",2017,5,14,NA,15.4,"",8.1,"",11.8,"",6.2,"",0,"",NA,"M",NA,"M",3.3,"",NA,NA,NA,"M",NA,"M"
"5/15/17",2017,5,15,NA,10.6,"",7.9,"",9.3,"",8.7,"",0,"",NA,"M",NA,"M",23.4,"",NA,NA,NA,"M",NA,"M"
"5/16/17",2017,5,16,NA,NA,"M",6.3,"E",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,NA,"M",NA,"M"
"5/17/17",2017,5,17,NA,14.8,"",9.7,"",12.3,"",5.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/18/17",2017,5,18,NA,18,"",10.8,"",14.4,"",3.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/19/17",2017,5,19,NA,17.9,"",10.3,"",14.1,"",3.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/20/17",2017,5,20,NA,19.9,"",9,"",14.5,"",3.5,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/21/17",2017,5,21,NA,20.1,"",10.6,"",15.4,"",2.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/22/17",2017,5,22,NA,24.7,"",11.7,"",18.2,"",0,"",0.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/23/17",2017,5,23,NA,23.5,"",12,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/24/17",2017,5,24,NA,17.1,"",9.4,"",13.3,"",4.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/25/17",2017,5,25,NA,19.4,"",9.2,"",14.3,"",3.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/26/17",2017,5,26,NA,22.2,"",10.2,"",16.2,"",1.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/27/17",2017,5,27,NA,25.4,"",11.6,"",18.5,"",0,"",0.5,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/28/17",2017,5,28,NA,27.1,"",13,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/29/17",2017,5,29,NA,24.6,"",12.9,"",18.8,"",0,"",0.8,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"5/30/17",2017,5,30,NA,17.1,"",12.4,"",14.8,"",3.2,"",0,"",NA,"M",NA,"M",8.7,"",NA,NA,NA,"M",NA,"M"
"5/31/17",2017,5,31,NA,18.4,"",12.4,"",15.4,"",2.6,"",0,"",NA,"M",NA,"M",1,"",NA,NA,NA,"M",NA,"M"
"6/01/17",2017,6,1,NA,17.9,"",13,"",15.5,"",2.5,"",0,"",NA,"M",NA,"M",1.6,"",NA,NA,NA,"M",NA,"M"
"6/02/17",2017,6,2,NA,19.4,"",11.7,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",1.2,"",NA,NA,NA,"M",NA,"M"
"6/03/17",2017,6,3,NA,18.6,"",12.1,"",15.4,"",2.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/04/17",2017,6,4,NA,19.2,"",11.1,"",15.2,"",2.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/05/17",2017,6,5,NA,20.3,"",10.8,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/06/17",2017,6,6,NA,26,"",11.6,"",18.8,"",0,"",0.8,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/07/17",2017,6,7,NA,24.1,"",15.1,"",19.6,"",0,"",1.6,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/08/17",2017,6,8,NA,20,"",12.6,"",16.3,"",1.7,"",0,"",NA,"M",NA,"M",27.7,"",NA,NA,NA,"M",NA,"M"
"6/09/17",2017,6,9,NA,17.9,"",11.5,"",14.7,"",3.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/10/17",2017,6,10,NA,18.8,"",11.7,"",15.3,"",2.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/11/17",2017,6,11,NA,20.1,"",10.6,"",15.4,"",2.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/12/17",2017,6,12,NA,19.9,"",14.6,"",17.3,"",0.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/13/17",2017,6,13,NA,16.2,"",12.4,"",14.3,"",3.7,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/14/17",2017,6,14,NA,16.1,"",12.2,"",14.2,"",3.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/15/17",2017,6,15,NA,14.5,"",11.8,"",13.2,"",4.8,"",0,"",NA,"M",NA,"M",15.2,"",NA,NA,NA,"M",NA,"M"
"6/16/17",2017,6,16,NA,20.3,"",11.2,"",15.8,"",2.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/17/17",2017,6,17,NA,18.7,"",12.6,"",15.7,"",2.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/18/17",2017,6,18,NA,14.9,"",12,"",13.5,"",4.5,"",0,"",NA,"M",NA,"M",2,"",NA,NA,NA,"M",NA,"M"
"6/19/17",2017,6,19,NA,20.2,"",12.9,"",16.6,"",1.4,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/20/17",2017,6,20,NA,20.8,"",13.7,"",17.3,"",0.7,"",0,"",NA,"M",NA,"M",0,"T",NA,NA,NA,"M",NA,"M"
"6/21/17",2017,6,21,NA,19.6,"",12.6,"",16.1,"",1.9,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/22/17",2017,6,22,NA,20.6,"",11.1,"",15.9,"",2.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/23/17",2017,6,23,NA,23.3,"",11.5,"",17.4,"",0.6,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/24/17",2017,6,24,NA,27.6,"",13.2,"",20.4,"",0,"",2.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/25/17",2017,6,25,NA,28.2,"",14.5,"",21.4,"",0,"",3.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/26/17",2017,6,26,NA,22.9,"",15.8,"",19.4,"",0,"",1.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/27/17",2017,6,27,NA,20.7,"",13,"",16.9,"",1.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/28/17",2017,6,28,NA,21.1,"",13.2,"",17.2,"",0.8,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/29/17",2017,6,29,NA,23.9,"",13.4,"",18.7,"",0,"",0.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"6/30/17",2017,6,30,NA,26,"",13.7,"",19.9,"",0,"",1.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/01/17",2017,7,1,NA,23.4,"",15,"",19.2,"",0,"",1.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/02/17",2017,7,2,NA,25.7,"",15.4,"",20.6,"",0,"",2.6,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/03/17",2017,7,3,NA,21.4,"",14.7,"",18.1,"",0,"",0.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/04/17",2017,7,4,NA,23.3,"",13,"",18.2,"",0,"",0.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/05/17",2017,7,5,NA,26.6,"",13.3,"",20,"",0,"",2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/06/17",2017,7,6,NA,27.8,"",16.2,"",22,"",0,"",4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/07/17",2017,7,7,NA,23.3,"",16.2,"",19.8,"",0,"",1.8,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/08/17",2017,7,8,NA,23.3,"",14.9,"",19.1,"",0,"",1.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/09/17",2017,7,9,NA,24.4,"",17.1,"",20.8,"",0,"",2.8,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/10/17",2017,7,10,NA,21.7,"",14.3,"",18,"",0,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/11/17",2017,7,11,NA,22.8,"",14.1,"",18.5,"",0,"",0.5,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/12/17",2017,7,12,NA,24.5,"",15.5,"",20,"",0,"",2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/13/17",2017,7,13,NA,23.5,"",15.4,"",19.5,"",0,"",1.5,"",NA,"M",NA,"M",0.5,"",NA,NA,NA,"M",NA,"M"
"7/14/17",2017,7,14,NA,25.1,"",14.2,"",19.7,"",0,"",1.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/15/17",2017,7,15,NA,24.7,"",15.5,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/16/17",2017,7,16,NA,22,"",14.5,"",18.3,"",0,"",0.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/17/17",2017,7,17,NA,23.6,"",12.2,"",17.9,"",0.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/18/17",2017,7,18,NA,25.9,"",13.9,"",19.9,"",0,"",1.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/19/17",2017,7,19,NA,25.7,"",16.4,"",21.1,"",0,"",3.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/20/17",2017,7,20,NA,23.9,"",16.7,"",20.3,"",0,"",2.3,"",NA,"M",NA,"M",0.9,"",NA,NA,NA,"M",NA,"M"
"7/21/17",2017,7,21,NA,21.6,"",15.5,"",18.6,"",0,"",0.6,"",NA,"M",NA,"M",0.2,"",NA,NA,NA,"M",NA,"M"
"7/22/17",2017,7,22,NA,19,"",15.2,"",17.1,"",0.9,"",0,"",NA,"M",NA,"M",1.1,"",NA,NA,NA,"M",NA,"M"
"7/23/17",2017,7,23,NA,22,"",15.8,"",18.9,"",0,"",0.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/24/17",2017,7,24,NA,22.2,"",13.3,"",17.8,"",0.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/25/17",2017,7,25,NA,25.4,"",13.9,"",19.7,"",0,"",1.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/26/17",2017,7,26,NA,25.3,"",13.7,"",19.5,"",0,"",1.5,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/27/17",2017,7,27,NA,24.7,"",15.2,"",20,"",0,"",2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/28/17",2017,7,28,NA,23.6,"",14.4,"",19,"",0,"",1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/29/17",2017,7,29,NA,27.4,"",15.5,"",21.5,"",0,"",3.5,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/30/17",2017,7,30,NA,25.5,"",15.9,"",20.7,"",0,"",2.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"7/31/17",2017,7,31,NA,25.3,"",15.6,"",20.5,"",0,"",2.5,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/01/17",2017,8,1,NA,24.5,"",15.9,"",20.2,"",0,"",2.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/02/17",2017,8,2,NA,24.2,"",16.1,"",20.2,"",0,"",2.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/03/17",2017,8,3,NA,25.5,"",15.1,"",20.3,"",0,"",2.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/04/17",2017,8,4,NA,23.7,"",16.1,"",19.9,"",0,"",1.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/05/17",2017,8,5,NA,24.5,"",15.4,"",20,"",0,"",2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/06/17",2017,8,6,NA,25.1,"",14.7,"",19.9,"",0,"",1.9,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/07/17",2017,8,7,NA,24.2,"",15.2,"",19.7,"",0,"",1.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/08/17",2017,8,8,NA,24.9,"",15.8,"",20.4,"",0,"",2.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/09/17",2017,8,9,NA,26.9,"",16,"",21.5,"",0,"",3.5,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/10/17",2017,8,10,NA,27.3,"",16.2,"",21.8,"",0,"",3.8,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/11/17",2017,8,11,NA,26.4,"",16.4,"",21.4,"",0,"",3.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/12/17",2017,8,12,NA,22.9,"",16.2,"",19.6,"",0,"",1.6,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/13/17",2017,8,13,NA,22.1,"",15,"",18.6,"",0,"",0.6,"",NA,"M",NA,"M",10.1,"",NA,NA,NA,"M",NA,"M"
"8/14/17",2017,8,14,NA,21.3,"",14.4,"",17.9,"",0.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/15/17",2017,8,15,NA,23,"",13.8,"",18.4,"",0,"",0.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/16/17",2017,8,16,NA,24.7,"",15.4,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/17/17",2017,8,17,NA,24.5,"",14.6,"",19.6,"",0,"",1.6,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/18/17",2017,8,18,NA,22.8,"",15.3,"",19.1,"",0,"",1.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/19/17",2017,8,19,NA,21.9,"",14.8,"",18.4,"",0,"",0.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/20/17",2017,8,20,NA,23.6,"",14.8,"",19.2,"",0,"",1.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/21/17",2017,8,21,NA,24.3,"",14.1,"",19.2,"",0,"",1.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/22/17",2017,8,22,NA,28.1,"",14.4,"",21.3,"",0,"",3.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/23/17",2017,8,23,NA,26.2,"",16.4,"",21.3,"",0,"",3.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/24/17",2017,8,24,NA,22.1,"",14.9,"",18.5,"",0,"",0.5,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/25/17",2017,8,25,NA,22.8,"",13.7,"",18.3,"",0,"",0.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/26/17",2017,8,26,NA,24.3,"",13.6,"",19,"",0,"",1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/27/17",2017,8,27,NA,25.3,"",14.1,"",19.7,"",0,"",1.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/28/17",2017,8,28,NA,27.2,"",15.5,"",21.4,"",0,"",3.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/29/17",2017,8,29,NA,30.5,"",16.1,"",23.3,"",0,"",5.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"8/30/17",2017,8,30,NA,NA,"M",16.7,"E",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,"M",NA,NA,NA,"M",NA,"M"
"8/31/17",2017,8,31,NA,23.7,"",14.8,"",19.3,"",0,"",1.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/01/17",2017,9,1,NA,24,"",14,"",19,"",0,"",1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/02/17",2017,9,2,NA,28.1,"",15.2,"",21.7,"",0,"",3.7,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/03/17",2017,9,3,NA,28.1,"",15.9,"",22,"",0,"",4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/04/17",2017,9,4,NA,28.4,"",16.3,"",22.4,"",0,"",4.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/05/17",2017,9,5,NA,26.5,"",17.5,"",22,"",0,"",4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/06/17",2017,9,6,NA,26,"",16.5,"",21.3,"",0,"",3.3,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/07/17",2017,9,7,NA,23.4,"",16.7,"",20.1,"",0,"",2.1,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/08/17",2017,9,8,NA,19.6,"",15.7,"",17.7,"",0.3,"",0,"",NA,"M",NA,"M",2.5,"",NA,NA,NA,"M",NA,"M"
"9/09/17",2017,9,9,NA,17.8,"",13.3,"",15.6,"",2.4,"",0,"",NA,"M",NA,"M",5.4,"",NA,NA,NA,"M",NA,"M"
"9/10/17",2017,9,10,NA,20.7,"",13.1,"",16.9,"",1.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/11/17",2017,9,11,NA,24.4,"",14.3,"",19.4,"",0,"",1.4,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/12/17",2017,9,12,NA,19.7,"",16.6,"",18.2,"",0,"",0.2,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/13/17",2017,9,13,NA,19.1,"",11.7,"",15.4,"",2.6,"",0,"",NA,"M",NA,"M",0,"T",NA,NA,NA,"M",NA,"M"
"9/14/17",2017,9,14,NA,20,"",11.4,"",15.7,"",2.3,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/15/17",2017,9,15,NA,23.4,"",10.2,"",16.8,"",1.2,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
"9/16/17",2017,9,16,NA,23.1,"",12.7,"",17.9,"",0.1,"",0,"",NA,"M",NA,"M",0,"",NA,NA,NA,"M",NA,"M"
